,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
254,12254,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
255,12255,0,1,1,2,0,-1,-1,2,-1,-1,0,0,0,0,0,0,0,1,0,1,1,0,1,0
256,12256,0,2,2,2,0,-1,2,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,0,0,1
257,12257,0,2,1,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
258,12258,1,2,2,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
259,12259,0,1,3,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
260,12260,0,2,2,1,1,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
261,12261,0,2,2,2,0,2,4,4,3,4,3,1,1,1,1,1,1,0,0,1,0,0,0,0
262,12262,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,1,1,1,1,0,0
263,12263,0,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,12264,0,1,2,1,1,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0
265,12265,1,2,2,1,0,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
266,12266,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
267,12267,1,2,3,2,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
268,12268,1,1,3,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,1,1,1,1,1,0
269,12269,0,2,2,2,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
270,12270,0,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
271,12271,1,1,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
272,12272,1,2,1,2,0,-1,-1,-1,0,-1,-1,0,0,0,0,0,0,1,1,0,1,1,1,0
273,12273,1,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0
274,12274,1,1,2,2,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
275,12275,0,2,2,2,0,2,2,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
276,12276,0,2,2,2,1,0,0,0,0,0,-1,1,1,1,0,0,0,1,1,1,1,1,0,0
277,12277,1,1,2,2,1,-1,-1,-1,-2,-2,-1,0,0,1,1,0,0,1,1,1,1,1,1,0
278,12278,0,1,3,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0
279,12279,0,1,3,1,1,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
280,12280,0,2,2,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,0
281,12281,0,1,2,1,1,1,2,2,2,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0
282,12282,0,1,1,1,1,2,0,0,0,2,0,1,1,1,1,1,1,1,0,1,0,0,0,1
283,12283,1,2,2,1,1,1,-1,-1,0,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,0
284,12284,1,2,1,2,0,-1,-1,-1,-1,-1,-1,0,1,0,0,0,1,1,0,0,1,1,0,1
285,12285,1,2,1,2,1,-2,-2,-2,-2,0,-1,0,0,0,0,0,0,1,0,1,0,1,1,0
286,12286,0,2,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
287,12287,0,1,2,2,1,2,2,2,2,2,0,1,1,1,1,1,1,1,0,1,0,1,1,0
288,12288,1,1,1,1,1,-1,-1,-1,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
289,12289,0,1,2,2,1,0,0,2,2,-2,-2,0,1,1,0,0,0,1,0,0,0,0,0,0
290,12290,0,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
291,12291,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
292,12292,1,2,1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
293,12293,0,2,2,2,0,0,0,0,0,0,-2,1,1,1,0,0,0,1,1,1,0,1,0,1
294,12294,1,2,2,2,1,-1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
295,12295,1,2,2,1,1,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,1,0,1,0,0
296,12296,1,1,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
297,12297,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
298,12298,0,2,1,2,0,2,0,0,0,2,0,1,1,1,1,1,0,1,0,0,0,0,0,1
299,12299,0,2,1,2,0,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
300,12300,1,1,1,2,0,-2,-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
301,12301,0,2,2,2,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1,0,0,0
302,12302,0,1,3,1,1,1,2,2,2,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0
303,12303,0,2,3,2,1,1,2,2,2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
304,12304,1,2,2,1,1,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0
305,12305,0,2,3,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,1,0
306,12306,0,2,2,2,0,-1,-1,0,0,-1,-1,0,0,0,0,0,0,1,0,0,1,0,0,0
307,12307,1,2,2,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,0,0,0
308,12308,1,2,3,2,1,1,2,2,2,2,0,1,1,1,1,1,1,1,0,1,0,1,1,1
309,12309,0,1,2,2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
310,12310,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
311,12311,0,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0
312,12312,1,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
313,12313,1,2,1,2,1,-2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
314,12314,0,1,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0
315,12315,0,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0
316,12316,1,2,1,1,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0
317,12317,1,1,1,2,0,-1,-1,-1,-1,-2,-1,0,0,0,0,0,0,1,1,0,0,1,0,0
318,12318,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
319,12319,0,2,1,2,0,3,2,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1
320,12320,1,2,5,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,0,1,0,1,0
321,12321,1,1,1,1,1,0,0,2,0,0,2,1,1,1,1,1,1,1,0,1,1,0,1,0
322,12322,1,2,2,2,0,0,0,0,2,2,0,1,1,1,1,1,1,1,1,1,0,1,1,0
323,12323,0,2,2,2,0,1,-2,-1,-1,-1,-2,0,0,0,0,0,0,0,1,0,0,0,0,1
324,12324,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,12325,0,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
326,12326,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
327,12327,1,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
328,12328,1,2,2,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
329,12329,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
330,12330,0,2,1,2,1,-1,2,-1,0,0,-1,0,0,0,0,0,0,0,1,0,1,1,1,1
331,12331,1,1,2,1,1,1,-1,2,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0
332,12332,1,2,1,2,1,1,-1,-1,-1,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
333,12333,1,1,2,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
334,12334,0,2,2,2,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1
335,12335,0,2,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
336,12336,1,1,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
337,12337,0,1,2,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
338,12338,1,2,4,1,0,-2,-2,-1,0,-1,-1,0,0,1,1,0,0,0,1,1,1,1,1,0
339,12339,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,12340,1,2,1,2,1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,1,1,0,1,0,0,0
341,12341,1,2,1,2,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,1,0,1,1,0,1,0
342,12342,1,1,5,2,1,0,0,0,0,-2,-2,1,1,1,0,0,0,1,1,0,0,0,1,0
343,12343,0,2,2,2,0,0,0,0,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
344,12344,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0
345,12345,0,2,2,1,1,1,3,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
346,12346,0,2,2,1,0,2,3,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1
347,12347,1,2,1,2,0,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1
348,12348,0,2,2,1,1,0,0,0,-2,-2,-2,1,1,0,0,0,0,1,0,0,0,0,0,0
349,12349,0,2,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
350,12350,0,1,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
351,12351,0,1,2,2,0,0,0,0,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
352,12352,1,2,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
353,12353,1,2,2,1,1,0,-1,-1,-1,-1,-1,1,1,0,1,1,0,1,1,1,1,1,1,1
354,12354,0,2,1,2,0,2,2,0,0,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,0
355,12355,0,1,3,2,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
356,12356,0,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
357,12357,1,2,5,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0
358,12358,1,2,1,2,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,1,1,0,0,0,0
359,12359,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,1,0
360,12360,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
361,12361,1,2,2,1,1,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
362,12362,0,2,1,2,0,1,2,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,0,0
363,12363,0,2,2,2,0,0,0,2,2,2,2,1,1,1,1,1,1,1,0,1,0,1,0,1
364,12364,0,2,2,2,0,0,0,-1,-1,-1,0,1,1,1,0,1,0,0,1,1,1,0,1,0
365,12365,0,2,3,3,1,-1,-1,2,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0
366,12366,1,1,1,2,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
367,12367,1,1,1,1,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
368,12368,0,1,1,1,0,2,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
369,12369,1,2,2,1,1,-2,-2,-2,-1,-1,-1,0,0,0,0,0,0,1,1,1,0,1,1,0
370,12370,0,2,2,2,1,2,2,2,2,2,2,0,0,0,0,1,1,0,1,0,0,0,0,1
371,12371,1,2,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,0,0,0,1,1,0,0
372,12372,0,2,2,1,0,1,2,2,2,2,0,1,1,1,1,1,1,0,0,0,0,0,0,1
373,12373,1,2,2,1,1,0,0,0,2,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
374,12374,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,1,1,1,1,1,1,0
375,12375,0,2,2,2,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
376,12376,0,1,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
377,12377,0,1,2,2,0,0,0,0,0,0,-1,1,1,1,1,1,0,1,1,1,1,0,0,0
378,12378,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
379,12379,0,2,2,1,1,1,2,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0
380,12380,0,2,2,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,1,0
381,12381,1,2,1,2,0,0,0,0,0,0,-1,1,0,0,1,0,0,0,0,0,0,0,1,0
382,12382,1,2,1,2,1,1,-1,-1,-1,-1,-1,0,0,1,1,0,0,0,1,1,1,1,1,1
383,12383,0,2,1,2,0,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1,0
384,12384,1,2,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,0,0,1,0,0
385,12385,1,2,1,2,0,0,0,0,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
386,12386,0,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
387,12387,0,2,1,1,1,1,-2,-1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
388,12388,0,1,3,1,1,0,0,2,2,2,2,1,1,1,1,1,1,1,0,1,0,0,0,0
389,12389,1,2,2,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,1,1
390,12390,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,12391,1,2,2,2,0,5,4,3,2,2,2,1,1,1,1,1,1,0,0,0,1,0,0,0
392,12392,1,2,2,1,1,2,2,2,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
393,12393,0,2,3,1,1,2,2,2,2,2,2,1,1,1,1,1,1,0,0,1,0,0,0,1
394,12394,0,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0
395,12395,0,1,3,2,1,1,2,2,2,2,2,0,0,0,0,0,1,0,0,0,0,1,0,1
396,12396,0,2,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
397,12397,0,2,2,1,1,-1,-1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0
398,12398,1,2,1,1,1,1,-1,-1,-1,-1,-1,0,0,0,1,0,0,1,0,1,0,1,1,0
399,12399,1,2,1,2,0,1,2,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0
400,12400,0,2,3,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
401,12401,0,1,1,2,0,-1,-1,2,0,0,-2,0,0,0,0,0,0,1,0,0,0,0,1,0
402,12402,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,1,1,0,0,0,1,1,1,0,1,1,0
403,12403,1,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
404,12404,0,2,2,2,1,0,0,0,0,0,-1,0,1,0,0,0,0,1,1,1,1,1,0,1
405,12405,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0
406,12406,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,12407,1,2,1,2,0,2,2,2,2,2,2,1,1,1,1,1,1,0,1,0,1,1,1,1
408,12408,1,2,1,1,0,0,0,0,-2,-1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
409,12409,0,1,2,1,0,2,0,0,0,2,2,1,1,1,1,1,1,0,1,1,0,1,1,1
410,12410,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0,1,0,1,1,1,1,0
411,12411,1,1,1,1,1,-1,-1,-1,-1,0,-1,0,0,0,1,1,1,1,1,1,0,1,1,0
412,12412,1,1,1,2,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
413,12413,0,2,2,2,0,-1,-1,-1,-1,-2,-2,0,0,0,0,0,0,0,1,0,0,0,0,0
414,12414,0,1,3,1,0,0,0,0,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
415,12415,1,2,2,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
416,12416,1,2,1,1,0,-2,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
417,12417,0,1,2,2,0,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
418,12418,0,1,2,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,1,1,0
419,12419,0,1,3,1,1,-2,-1,2,-1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0
420,12420,0,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
421,12421,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,1,1,1,1,1,1,0
422,12422,1,1,1,2,0,1,-1,-1,-2,-1,-1,0,0,0,0,0,0,1,0,0,1,1,1,0
423,12423,0,2,2,2,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,0,0,0
424,12424,0,2,2,1,0,1,2,2,2,2,0,1,1,1,1,1,1,0,1,1,0,1,1,0
425,12425,1,1,3,2,0,0,0,-1,-1,-1,-1,1,0,0,0,0,0,0,1,1,1,1,1,0
426,12426,0,2,2,2,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,1,0,1,0
427,12427,0,2,2,2,0,-1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
428,12428,1,2,2,2,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,1,0,0
429,12429,1,2,1,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,1,0,0,1,0
430,12430,1,1,2,2,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
431,12431,0,1,2,2,0,2,2,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
432,12432,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
433,12433,0,1,2,2,0,2,2,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
434,12434,1,1,1,1,1,-1,-1,-1,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
435,12435,0,2,1,2,0,-1,-1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0
436,12436,1,2,1,2,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,1,1,1,1,1
437,12437,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0
438,12438,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
439,12439,1,2,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,1,0,0,0
440,12440,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,12441,1,1,3,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0
442,12442,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
443,12443,1,1,3,2,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
444,12444,1,1,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0
445,12445,1,2,1,2,0,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
446,12446,1,2,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0
447,12447,1,1,2,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,1,0,0,0,0,0
448,12448,0,2,2,2,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
449,12449,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,12450,1,2,3,1,0,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1,0
451,12451,0,2,1,2,0,0,0,0,2,2,0,1,1,1,1,1,0,1,1,0,0,0,0,1
452,12452,1,1,2,2,0,1,-2,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
453,12453,0,1,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
454,12454,0,2,2,2,0,1,2,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
455,12455,1,1,1,2,1,0,-1,-1,-2,-2,-2,1,0,0,0,0,0,1,0,0,0,0,0,0
456,12456,1,2,1,2,0,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
457,12457,1,2,3,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
458,12458,0,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
459,12459,1,2,1,1,0,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
460,12460,1,1,2,2,1,0,0,0,0,-1,-1,1,1,1,0,0,0,1,1,0,1,0,0,0
461,12461,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
462,12462,1,2,3,1,0,1,-2,-1,-1,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
463,12463,1,1,3,1,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
464,12464,1,1,1,1,1,0,0,2,-1,-1,-1,1,1,0,0,0,0,1,0,1,1,1,1,0
465,12465,0,2,1,2,0,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
466,12466,1,1,3,1,1,1,2,2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
467,12467,1,2,2,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,1,1,0,0,1,0
468,12468,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0
469,12469,0,1,2,2,0,2,2,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0
470,12470,1,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
471,12471,0,2,1,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
472,12472,0,1,1,2,0,0,0,2,0,0,2,1,1,1,1,1,1,1,0,1,1,1,0,0
473,12473,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
474,12474,1,1,1,2,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,1,1,1,1,1,0
475,12475,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
476,12476,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
477,12477,1,2,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
478,12478,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,0,1,0,0
479,12479,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,12480,0,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
481,12481,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
482,12482,0,2,3,2,0,2,2,2,2,2,0,1,1,1,1,1,1,1,0,1,0,1,1,1
483,12483,0,1,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,0,1,0,0
484,12484,1,2,1,2,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,1,0
485,12485,0,1,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0
486,12486,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0
487,12487,1,2,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
488,12488,0,2,3,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,1,0,0,0,0,0
489,12489,0,1,1,1,1,-1,2,2,-1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
490,12490,1,2,1,1,1,-1,-1,-1,-1,-1,-2,0,0,0,0,0,0,1,0,1,0,0,0,1
491,12491,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
492,12492,0,2,2,1,0,-1,2,2,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
493,12493,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,12494,0,1,2,1,0,2,2,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1
495,12495,1,2,1,3,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1
496,12496,0,1,1,2,0,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
497,12497,0,2,1,2,0,0,-1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
498,12498,1,1,1,2,0,0,0,0,2,2,2,1,1,1,1,1,1,1,1,0,1,0,1,1
499,12499,0,1,3,1,1,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,1,0,0,0
500,12500,1,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
501,12501,0,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0
502,12502,1,1,1,2,0,1,-1,-1,-1,-1,-1,0,1,0,1,1,0,1,1,1,1,0,0,0
503,12503,1,1,1,2,0,0,0,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0
504,12504,1,2,1,1,1,1,-2,-2,-2,-1,-1,0,0,0,0,0,0,0,0,0,1,1,0,1
505,12505,1,1,2,1,1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
